Check-In Date,Check-Out Date,Hotel Name,Price($),Rating,Number of Reviews
08-05-2019,11-05-2019,Hilton Garden Inn Roslyn,$232,4.6/5,239
08-05-2019,11-05-2019,Hotel Nirvana,$147,3.8/5,213
08-05-2019,11-05-2019,Howard Johnson by Wyndham Long Island City,$161,3.5/5,"1,219"
08-05-2019,11-05-2019,Giorgio Hotel,$39,3.9/5,371
08-05-2019,11-05-2019,Z NYC Hotel,$206,4.0/5,"2,200"
08-05-2019,11-05-2019,Holiday Inn - Long Island City - Manhattan View,$202,4.2/5,"1,560"
08-05-2019,11-05-2019,"The Vue Hotel, an Ascend Hotel Collection Member",$169,4.3/5,322
08-05-2019,11-05-2019,Feather Factory,$167,4.1/5,418
08-05-2019,11-05-2019,Voyage Hotel,$143,3.8/5,96
08-05-2019,11-05-2019,The Box House Hotel,$220,4.6/5,"1,164"
08-05-2019,11-05-2019,Holiday Inn Express Maspeth,$197,4.0/5,797
08-05-2019,11-05-2019,Comfort Inn & Suites near Stadium,$181,4.3/5,367
08-05-2019,11-05-2019,The Franklin Hotel,$246,3.8/5,"1,708"
08-05-2019,11-05-2019,The Marmara Manhattan,$351,4.2/5,804
08-05-2019,11-05-2019,Hilton Garden Inn Long Island City New York,$206,4.4/5,890
08-05-2019,11-05-2019,Courtyard Long Island City/New York Manhattan View,$212,4.4/5,371
08-05-2019,11-05-2019,Wyndham Garden Long Island City,$175,3.9/5,"1,349"
08-05-2019,11-05-2019,Four Points by Sheraton Long Island City Queensboro Bridge,$172,4.1/5,"1,145"
08-05-2019,11-05-2019,"The Roosevelt Hotel, New York City",$201,3.6/5,"26,332"
08-05-2019,12-05-2019,EVEN Hotel Brooklyn,$262,4.5/5,"1,034"
08-05-2019,12-05-2019,LaGuardia Plaza Hotel,$199,4.0/5,"2,036"
08-05-2019,12-05-2019,Hotel De Point,$149,3.9/5,357
08-05-2019,12-05-2019,ibis Styles New York LaGuardia Airport,$169,4.3/5,942
08-05-2019,12-05-2019,The Parc Hotel,$139,3.9/5,900
08-05-2019,12-05-2019,Marco LaGuardia Hotel,$152,4.1/5,939
08-05-2019,12-05-2019,EVEN Hotel Times Square South,$332,4.7/5,"1,312"
08-05-2019,12-05-2019,John Hotel,$152,4.1/5,587
08-05-2019,12-05-2019,Grandview Hotel New York,$122,4.1/5,296
08-05-2019,12-05-2019,Aloft New York LaGuardia Airport,$197,3.5/5,"2,094"
08-05-2019,12-05-2019,Flushing Central Hotel,$130,3.6/5,447
08-05-2019,12-05-2019,Comfort Inn LaGuardia Airport - 83rd St,$160,3.7/5,"1,150"
08-05-2019,12-05-2019,Prince Flushing Hotel,$135,3.5/5,361
08-05-2019,12-05-2019,Hampton Inn New York - LaGuardia Airport,$205,4.2/5,"1,251"
08-05-2019,12-05-2019,The Paper Factory Hotel,$169,4.2/5,"1,525"
08-05-2019,12-05-2019,Hyatt Place Flushing/LaGuardia Airport,$239,4.2/5,800
08-05-2019,12-05-2019,The One Boutique Hotel,$157,3.6/5,320
08-05-2019,12-05-2019,Lic Plaza Hotel,$157,4.3/5,8
08-05-2019,12-05-2019,The Boro Hotel,$194,4.2/5,728
08-05-2019,12-05-2019,Ramada by Wyndham Flushing Queens,$146,3.6/5,749
08-05-2019,12-05-2019,Hotel Nirvana,$145,3.8/5,213
08-05-2019,12-05-2019,Z NYC Hotel,$201,4.0/5,"2,200"
08-05-2019,12-05-2019,Giorgio Hotel,$39,3.9/5,371
08-05-2019,12-05-2019,Red Lion Inn & Suites Long Island City,$125,3.8/5,"2,023"
08-05-2019,12-05-2019,Holiday Inn LaGuardia Airport,$186,3.8/5,"1,047"
08-05-2019,12-05-2019,SpringHill Suites by Marriott New York LaGuardia Airport,$229,4.5/5,308
08-05-2019,12-05-2019,EVEN Hotel New York- Midtown East,$257,4.5/5,"1,009"
08-05-2019,12-05-2019,Hilton Garden Inn Roslyn,$257,4.6/5,239
08-05-2019,12-05-2019,Fairfield Inn by Marriott LaGuardia Airport/Flushing,$197,4.1/5,"1,126"
08-05-2019,12-05-2019,Feather Factory,$169,4.1/5,418
08-05-2019,12-05-2019,Fairfield Inn by Marriott New York LaGuardia Airport/Astoria,$209,4.3/5,696
08-05-2019,12-05-2019,Howard Johnson by Wyndham Long Island City,$163,3.5/5,"1,219"
08-05-2019,12-05-2019,The Box House Hotel,$220,4.6/5,"1,164"
08-05-2019,12-05-2019,The Franklin Hotel,$246,3.8/5,"1,708"
08-05-2019,12-05-2019,The Marmara Manhattan,$351,4.2/5,804
08-05-2019,12-05-2019,Holiday Inn Express Laguardia Airport,$159,3.9/5,878
08-05-2019,12-05-2019,The Local,$64,4.3/5,405
08-05-2019,12-05-2019,Wyndham Garden LaGuardia South,$209,4.2/5,569
08-05-2019,12-05-2019,Arthouse Hotel New York City,$220,4.2/5,"6,114"
08-05-2019,12-05-2019,Holiday Inn - Long Island City - Manhattan View,$197,4.2/5,"1,560"
08-05-2019,12-05-2019,Wyndham Garden Long Island City,$175,3.9/5,"1,349"
08-05-2019,12-05-2019,Westgate New York Grand Central,$274,3.9/5,532
08-05-2019,12-05-2019,"The Roosevelt Hotel, New York City",$227,3.6/5,"26,332"
08-05-2019,12-05-2019,Park Lane Hotel,$240,4.0/5,"8,451"
08-05-2019,13-05-2019,EVEN Hotel Brooklyn,$243,4.5/5,"1,034"
08-05-2019,13-05-2019,LaGuardia Plaza Hotel,$199,4.0/5,"2,036"
08-05-2019,13-05-2019,Hotel De Point,$147,3.9/5,357
08-05-2019,13-05-2019,The Parc Hotel,$132,3.9/5,900
08-05-2019,13-05-2019,ibis Styles New York LaGuardia Airport,$165,4.3/5,942
08-05-2019,13-05-2019,Marco LaGuardia Hotel,$151,4.1/5,939
08-05-2019,13-05-2019,EVEN Hotel Times Square South,$295,4.7/5,"1,312"
08-05-2019,13-05-2019,John Hotel,$147,4.1/5,587
08-05-2019,13-05-2019,Grandview Hotel New York,$119,4.1/5,296
08-05-2019,13-05-2019,Aloft New York LaGuardia Airport,$197,3.5/5,"2,094"
08-05-2019,13-05-2019,Flushing Central Hotel,$127,3.6/5,447
08-05-2019,13-05-2019,Comfort Inn LaGuardia Airport - 83rd St,$153,3.7/5,"1,150"
08-05-2019,13-05-2019,Prince Flushing Hotel,$135,3.5/5,361
08-05-2019,13-05-2019,The Paper Factory Hotel,$157,4.2/5,"1,525"
08-05-2019,13-05-2019,Hampton Inn New York - LaGuardia Airport,$203,4.2/5,"1,251"
08-05-2019,13-05-2019,The One Boutique Hotel,$150,3.6/5,320
08-05-2019,13-05-2019,Lic Plaza Hotel,$154,4.3/5,8
08-05-2019,13-05-2019,Hyatt Place Flushing/LaGuardia Airport,$259,4.2/5,800
08-05-2019,13-05-2019,The Boro Hotel,$183,4.2/5,728
08-05-2019,13-05-2019,Hotel Nirvana,$136,3.8/5,213
08-05-2019,13-05-2019,Ramada by Wyndham Flushing Queens,$144,3.6/5,749
08-05-2019,13-05-2019,Z NYC Hotel,$189,4.0/5,"2,200"
08-05-2019,13-05-2019,Giorgio Hotel,$39,3.9/5,371
08-05-2019,13-05-2019,Red Lion Inn & Suites Long Island City,$120,3.8/5,"2,023"
08-05-2019,13-05-2019,Fairfield Inn by Marriott LaGuardia Airport/Flushing,$189,4.1/5,"1,126"
08-05-2019,13-05-2019,Holiday Inn LaGuardia Airport,$209,3.8/5,"1,047"
08-05-2019,13-05-2019,EVEN Hotel New York- Midtown East,$235,4.5/5,"1,009"
08-05-2019,13-05-2019,Hilton Garden Inn Roslyn,$269,4.6/5,239
08-05-2019,13-05-2019,SpringHill Suites by Marriott New York LaGuardia Airport,$239,4.5/5,308
08-05-2019,13-05-2019,Feather Factory,$160,4.1/5,418
08-05-2019,13-05-2019,Fairfield Inn by Marriott New York LaGuardia Airport/Astoria,$201,4.3/5,696
08-05-2019,13-05-2019,Howard Johnson by Wyndham Long Island City,$162,3.5/5,"1,219"
08-05-2019,13-05-2019,The Local,$64,4.3/5,405
08-05-2019,13-05-2019,The Box House Hotel,$220,4.6/5,"1,164"
08-05-2019,13-05-2019,Holiday Inn Express Laguardia Airport,$155,3.9/5,878
08-05-2019,13-05-2019,The Franklin Hotel,$234,3.8/5,"1,708"
08-05-2019,13-05-2019,Wyndham Garden LaGuardia South,$211,4.2/5,569
08-05-2019,13-05-2019,The Marmara Manhattan,$351,4.2/5,804
08-05-2019,13-05-2019,Holiday Inn - Long Island City - Manhattan View,$187,4.2/5,"1,560"
08-05-2019,13-05-2019,Wyndham Garden Long Island City,$169,3.9/5,"1,349"
08-05-2019,13-05-2019,"The Roosevelt Hotel, New York City",$213,3.6/5,"26,332"
08-05-2019,13-05-2019,Fifty Hotel & Suites by Affinia,$191,4.2/5,"2,289"
08-05-2019,13-05-2019,Park Central Hotel New York,$182,3.9/5,"8,266"
08-05-2019,13-05-2019,Westgate New York Grand Central,$279,3.9/5,532
09-05-2019,10-05-2019,Merrion Row Hotel and Public House,$325,4.6/5,87
09-05-2019,10-05-2019,LaGuardia Plaza Hotel,$199,4.0/5,"2,037"
09-05-2019,10-05-2019,ibis Styles New York LaGuardia Airport,$159,4.3/5,942
09-05-2019,10-05-2019,Hotel De Point,$129,3.9/5,360
09-05-2019,10-05-2019,Marco LaGuardia Hotel,$139,4.1/5,940
09-05-2019,10-05-2019,Comfort Inn LaGuardia Airport - 83rd St,$150,3.7/5,"1,150"
09-05-2019,10-05-2019,"The Langham, New York, Fifth Avenue",$575,4.7/5,"1,386"
09-05-2019,10-05-2019,John Hotel,$129,4.1/5,588
09-05-2019,10-05-2019,Asiatic Hotel by LaGuardia Airport,$111,3.9/5,885
09-05-2019,10-05-2019,The Parc Hotel,$129,3.9/5,900
09-05-2019,10-05-2019,Aloft New York LaGuardia Airport,$229,3.5/5,"2,094"
09-05-2019,10-05-2019,New York LaGuardia Airport Marriott,$249,4.1/5,979
09-05-2019,10-05-2019,Grandview Hotel New York,$120,4.1/5,296
09-05-2019,10-05-2019,Hampton Inn New York - LaGuardia Airport,$215,4.2/5,"1,251"
09-05-2019,10-05-2019,Flushing Central Hotel,$116,3.6/5,447
09-05-2019,10-05-2019,Prince Flushing Hotel,$125,3.5/5,361
09-05-2019,10-05-2019,The One Boutique Hotel,$149,3.6/5,320
09-05-2019,10-05-2019,The Boro Hotel,$169,4.2/5,728
09-05-2019,10-05-2019,The Paper Factory Hotel,$139,4.2/5,"1,525"
09-05-2019,10-05-2019,Ramada by Wyndham Flushing Queens,$126,3.6/5,749
09-05-2019,10-05-2019,SpringHill Suites by Marriott New York LaGuardia Airport,$239,4.5/5,308
09-05-2019,10-05-2019,Hyatt Place Flushing/LaGuardia Airport,$309,4.2/5,800
09-05-2019,10-05-2019,Holiday Inn LaGuardia Airport,$187,3.8/5,"1,047"
09-05-2019,10-05-2019,Hotel Vetiver,$129,3.7/5,"1,121"
09-05-2019,10-05-2019,Fairfield Inn by Marriott LaGuardia Airport/Flushing,$219,4.1/5,"1,126"
09-05-2019,10-05-2019,Hotel Nirvana,$130,3.8/5,213
09-05-2019,10-05-2019,Concorde Hotel New York,$369,4.5/5,378
09-05-2019,10-05-2019,Cachet Boutique New York,$225,3.9/5,"1,394"
09-05-2019,10-05-2019,Lic Plaza Hotel,$149,4.3/5,8
09-05-2019,10-05-2019,Z NYC Hotel,$194,4.0/5,"2,200"
09-05-2019,10-05-2019,Giorgio Hotel,$39,3.9/5,371
09-05-2019,10-05-2019,Red Lion Inn & Suites Long Island City,$111,3.8/5,"2,023"
09-05-2019,10-05-2019,Wyndham Garden LaGuardia South,$199,4.2/5,567
09-05-2019,10-05-2019,Holiday Inn Express Laguardia Airport,$149,3.9/5,878
09-05-2019,10-05-2019,Microtel Inn by Wyndham Long Island City,$144,4.2/5,58
09-05-2019,10-05-2019,Best Western Plus Plaza Hotel,$160,4.0/5,"2,875"
09-05-2019,10-05-2019,Feather Factory,$155,4.1/5,420
09-05-2019,10-05-2019,The Marmara Manhattan,$286,4.2/5,804
09-05-2019,10-05-2019,The Franklin Hotel,$260,3.8/5,"1,708"
09-05-2019,10-05-2019,Howard Johnson by Wyndham Long Island City,$153,3.5/5,"1,219"
09-05-2019,10-05-2019,The Local,$64,4.3/5,405
09-05-2019,10-05-2019,New York Marriott Downtown,$279,4.4/5,"2,301"
09-05-2019,10-05-2019,Holiday Inn - Long Island City - Manhattan View,$179,4.2/5,"1,560"
09-05-2019,11-05-2019,Merrion Row Hotel and Public House,$348,4.6/5,87
09-05-2019,11-05-2019,LaGuardia Plaza Hotel,$199,4.0/5,"2,037"
09-05-2019,11-05-2019,ibis Styles New York LaGuardia Airport,$169,4.3/5,942
09-05-2019,11-05-2019,Hotel De Point,$152,3.9/5,360
09-05-2019,11-05-2019,Marco LaGuardia Hotel,$149,4.1/5,940
09-05-2019,11-05-2019,John Hotel,$149,4.1/5,588
09-05-2019,11-05-2019,"The Langham, New York, Fifth Avenue",$520,4.7/5,"1,386"
09-05-2019,11-05-2019,The Parc Hotel,$149,3.9/5,900
09-05-2019,11-05-2019,Aloft New York LaGuardia Airport,$214,3.5/5,"2,094"
09-05-2019,11-05-2019,Comfort Inn LaGuardia Airport - 83rd St,$160,3.7/5,"1,150"
09-05-2019,11-05-2019,Grandview Hotel New York,$130,4.1/5,296
09-05-2019,11-05-2019,New York LaGuardia Airport Marriott,$249,4.1/5,979
09-05-2019,11-05-2019,Hampton Inn New York - LaGuardia Airport,$205,4.2/5,"1,251"
09-05-2019,11-05-2019,Flushing Central Hotel,$130,3.6/5,447
09-05-2019,11-05-2019,Prince Flushing Hotel,$135,3.5/5,361
09-05-2019,11-05-2019,Hyatt Place Flushing/LaGuardia Airport,$219,4.2/5,800
09-05-2019,11-05-2019,The Paper Factory Hotel,$139,4.2/5,"1,525"
09-05-2019,11-05-2019,The Boro Hotel,$174,4.2/5,728
09-05-2019,11-05-2019,The One Boutique Hotel,$174,3.6/5,320
09-05-2019,11-05-2019,Ramada by Wyndham Flushing Queens,$146,3.6/5,749
09-05-2019,11-05-2019,SpringHill Suites by Marriott New York LaGuardia Airport,$229,4.5/5,308
09-05-2019,11-05-2019,Hotel Vetiver,$129,3.7/5,"1,121"
09-05-2019,11-05-2019,Holiday Inn LaGuardia Airport,$188,3.8/5,"1,047"
09-05-2019,11-05-2019,Lic Plaza Hotel,$149,4.3/5,8
09-05-2019,11-05-2019,Hotel Nirvana,$135,3.8/5,213
09-05-2019,11-05-2019,Giorgio Hotel,$39,3.9/5,371
09-05-2019,11-05-2019,Concorde Hotel New York,$285,4.5/5,378
09-05-2019,11-05-2019,New York Marriott Downtown,$249,4.4/5,"2,301"
09-05-2019,11-05-2019,Fairfield Inn by Marriott LaGuardia Airport/Flushing,$214,4.1/5,"1,126"
09-05-2019,11-05-2019,Fairfield Inn by Marriott New York LaGuardia Airport/Astoria,$219,4.3/5,696
09-05-2019,11-05-2019,Z NYC Hotel,$197,4.0/5,"2,200"
09-05-2019,11-05-2019,Red Lion Inn & Suites Long Island City,$119,3.8/5,"2,023"
09-05-2019,11-05-2019,Best Western Plus Plaza Hotel,$165,4.0/5,"2,875"
09-05-2019,11-05-2019,Holiday Inn Express Laguardia Airport,$159,3.9/5,878
09-05-2019,11-05-2019,Wyndham Garden LaGuardia South,$199,4.2/5,567
09-05-2019,11-05-2019,Microtel Inn by Wyndham Long Island City,$169,4.2/5,58
09-05-2019,11-05-2019,Park Lane Hotel,$170,4.0/5,"8,453"
09-05-2019,11-05-2019,Howard Johnson by Wyndham Long Island City,$153,3.5/5,"1,219"
09-05-2019,11-05-2019,Feather Factory,$162,4.1/5,420
09-05-2019,11-05-2019,Holiday Inn - Long Island City - Manhattan View,$179,4.2/5,"1,560"
09-05-2019,11-05-2019,The Marmara Manhattan,$286,4.2/5,804
09-05-2019,11-05-2019,The Local,$64,4.3/5,405
09-05-2019,11-05-2019,Salisbury Hotel,$149,4.0/5,"18,913"
09-05-2019,11-05-2019,Cachet Boutique New York,$215,3.9/5,"1,394"
09-05-2019,12-05-2019,EVEN Hotel New York- Midtown East,$191,4.5/5,"1,010"
09-05-2019,12-05-2019,LaGuardia Plaza Hotel,$199,4.0/5,"2,037"
09-05-2019,12-05-2019,ibis Styles New York LaGuardia Airport,$172,4.3/5,942
09-05-2019,12-05-2019,Aloft New York LaGuardia Airport,$206,3.5/5,"2,094"
09-05-2019,12-05-2019,Hampton Inn New York - LaGuardia Airport,$188,4.2/5,"1,251"
09-05-2019,12-05-2019,Comfort Inn LaGuardia Airport - 83rd St,$163,3.7/5,"1,150"
09-05-2019,12-05-2019,"The Langham, New York, Fifth Avenue",$585,4.7/5,"1,386"
09-05-2019,12-05-2019,New York LaGuardia Airport Marriott,$249,4.1/5,979
09-05-2019,12-05-2019,Hotel De Point,$173,3.9/5,360
09-05-2019,12-05-2019,The Parc Hotel,$141,3.9/5,900
09-05-2019,12-05-2019,Marco LaGuardia Hotel,$156,4.1/5,940
09-05-2019,12-05-2019,Hyatt Place Flushing/LaGuardia Airport,$259,4.2/5,800
09-05-2019,12-05-2019,John Hotel,$156,4.1/5,588
09-05-2019,12-05-2019,The Paper Factory Hotel,$149,4.2/5,"1,525"
09-05-2019,12-05-2019,SpringHill Suites by Marriott New York LaGuardia Airport,$226,4.5/5,308
09-05-2019,12-05-2019,Grandview Hotel New York,$133,4.1/5,296
09-05-2019,12-05-2019,Holiday Inn LaGuardia Airport,$188,3.8/5,"1,047"
09-05-2019,12-05-2019,Ramada by Wyndham Flushing Queens,$153,3.6/5,749
09-05-2019,12-05-2019,Fairfield Inn by Marriott LaGuardia Airport/Flushing,$206,4.1/5,"1,126"
09-05-2019,12-05-2019,Flushing Central Hotel,$134,3.6/5,447
09-05-2019,12-05-2019,Fairfield Inn by Marriott New York LaGuardia Airport/Astoria,$209,4.3/5,696
09-05-2019,12-05-2019,Prince Flushing Hotel,$138,3.5/5,361
09-05-2019,12-05-2019,The One Boutique Hotel,$164,3.6/5,320
09-05-2019,12-05-2019,Holiday Inn Express Laguardia Airport,$162,3.9/5,878
09-05-2019,12-05-2019,The Boro Hotel,$182,4.2/5,728
09-05-2019,12-05-2019,Hotel Vetiver,$129,3.7/5,"1,121"
09-05-2019,12-05-2019,Red Lion Inn & Suites Long Island City,$122,3.8/5,"2,023"
09-05-2019,12-05-2019,Concorde Hotel New York,$253,4.5/5,378
09-05-2019,12-05-2019,New York Marriott Downtown,$188,4.4/5,"2,301"
09-05-2019,12-05-2019,Wyndham Garden LaGuardia South,$199,4.2/5,567
09-05-2019,12-05-2019,Lic Plaza Hotel,$146,4.3/5,8
09-05-2019,12-05-2019,Hotel Nirvana,$137,3.8/5,213
09-05-2019,12-05-2019,Giorgio Hotel,$39,3.9/5,371
09-05-2019,12-05-2019,Holiday Inn - Long Island City - Manhattan View,$179,4.2/5,"1,560"
09-05-2019,12-05-2019,Howard Johnson by Wyndham Long Island City,$161,3.5/5,"1,219"
09-05-2019,12-05-2019,Courtyard Long Island City/New York Manhattan View,$156,4.4/5,371
09-05-2019,12-05-2019,Z NYC Hotel,$197,4.0/5,"2,200"
09-05-2019,12-05-2019,Grand Hyatt New York,$159,4.1/5,"10,780"
09-05-2019,12-05-2019,Aloft Long Island City - Manhattan View,$139,4.3/5,336
09-05-2019,12-05-2019,Best Western Plus Plaza Hotel,$170,4.0/5,"2,875"
09-05-2019,12-05-2019,Hilton Garden Inn Long Island City New York,$169,4.4/5,890
09-05-2019,12-05-2019,"The Vue Hotel, an Ascend Hotel Collection Member",$162,4.3/5,322
09-05-2019,12-05-2019,Microtel Inn by Wyndham Long Island City,$177,4.2/5,58
09-05-2019,12-05-2019,Hyatt Place Long Island City/New York City,$169,4.5/5,261
09-05-2019,12-05-2019,Home2 Suites by Hilton NY Long Island City/Manhattan View,$238,4.5/5,816
09-05-2019,12-05-2019,Feather Factory,$164,4.1/5,420
09-05-2019,12-05-2019,Four Points by Sheraton Long Island City Queensboro Bridge,$152,4.1/5,"1,145"
09-05-2019,13-05-2019,EVEN Hotel New York- Midtown East,$178,4.5/5,"1,010"
09-05-2019,13-05-2019,LaGuardia Plaza Hotel,$199,4.0/5,"2,037"
09-05-2019,13-05-2019,ibis Styles New York LaGuardia Airport,$167,4.3/5,942
09-05-2019,13-05-2019,Hampton Inn New York - LaGuardia Airport,$159,4.2/5,"1,251"
09-05-2019,13-05-2019,Aloft New York LaGuardia Airport,$209,3.5/5,"2,094"
09-05-2019,13-05-2019,Comfort Inn LaGuardia Airport - 83rd St,$154,3.7/5,"1,150"
09-05-2019,13-05-2019,"The Langham, New York, Fifth Avenue",$439,4.7/5,"1,386"
09-05-2019,13-05-2019,Hotel De Point,$165,3.9/5,360
09-05-2019,13-05-2019,New York LaGuardia Airport Marriott,$249,4.1/5,979
09-05-2019,13-05-2019,The Parc Hotel,$135,3.9/5,900
09-05-2019,13-05-2019,Marco LaGuardia Hotel,$154,4.1/5,940
09-05-2019,13-05-2019,Hyatt Place Flushing/LaGuardia Airport,$219,4.2/5,800
09-05-2019,13-05-2019,John Hotel,$149,4.1/5,588
09-05-2019,13-05-2019,Grandview Hotel New York,$123,4.1/5,296
09-05-2019,13-05-2019,The Paper Factory Hotel,$163,4.2/5,"1,525"
09-05-2019,13-05-2019,Ramada by Wyndham Flushing Queens,$148,3.6/5,749
09-05-2019,13-05-2019,Fairfield Inn by Marriott LaGuardia Airport/Flushing,$189,4.1/5,"1,126"
09-05-2019,13-05-2019,Flushing Central Hotel,$130,3.6/5,447
09-05-2019,13-05-2019,SpringHill Suites by Marriott New York LaGuardia Airport,$239,4.5/5,308
09-05-2019,13-05-2019,Fairfield Inn by Marriott New York LaGuardia Airport/Astoria,$194,4.3/5,696
09-05-2019,13-05-2019,Holiday Inn LaGuardia Airport,$214,3.8/5,"1,047"
09-05-2019,13-05-2019,Prince Flushing Hotel,$138,3.5/5,361
09-05-2019,13-05-2019,Holiday Inn Express Laguardia Airport,$157,3.9/5,878
09-05-2019,13-05-2019,Hotel Vetiver,$123,3.7/5,"1,121"
09-05-2019,13-05-2019,The One Boutique Hotel,$166,3.6/5,320
09-05-2019,13-05-2019,Red Lion Inn & Suites Long Island City,$118,3.8/5,"2,023"
09-05-2019,13-05-2019,The Boro Hotel,$172,4.2/5,728
09-05-2019,13-05-2019,New York Marriott Downtown,$187,4.4/5,"2,301"
09-05-2019,13-05-2019,Candlewood Suites New York City-Times Square,$176,4.2/5,"1,921"
09-05-2019,13-05-2019,Hotel Nirvana,$126,3.8/5,213
09-05-2019,13-05-2019,Giorgio Hotel,$39,3.9/5,371
09-05-2019,13-05-2019,Lic Plaza Hotel,$146,4.3/5,8
09-05-2019,13-05-2019,Holiday Inn - Long Island City - Manhattan View,$172,4.2/5,"1,560"
09-05-2019,13-05-2019,Wyndham Garden LaGuardia South,$214,4.2/5,567
09-05-2019,13-05-2019,Howard Johnson by Wyndham Long Island City,$161,3.5/5,"1,219"
09-05-2019,13-05-2019,Hilton Garden Inn Long Island City New York,$152,4.4/5,890
09-05-2019,13-05-2019,Best Western Plus Plaza Hotel,$155,4.0/5,"2,875"
09-05-2019,13-05-2019,Grand Hyatt New York,$144,4.1/5,"10,780"
09-05-2019,13-05-2019,Courtyard Long Island City/New York Manhattan View,$162,4.4/5,371
09-05-2019,13-05-2019,Z NYC Hotel,$203,4.0/5,"2,200"
09-05-2019,13-05-2019,Hyatt Place Long Island City/New York City,$159,4.5/5,261
09-05-2019,13-05-2019,Home2 Suites by Hilton NY Long Island City/Manhattan View,$214,4.5/5,816
09-05-2019,13-05-2019,"The Vue Hotel, an Ascend Hotel Collection Member",$164,4.3/5,322
09-05-2019,13-05-2019,Microtel Inn by Wyndham Long Island City,$182,4.2/5,58
09-05-2019,13-05-2019,Aloft Long Island City - Manhattan View,$139,4.3/5,336
09-05-2019,13-05-2019,Feather Factory,$153,4.1/5,420
09-05-2019,13-05-2019,Voyage Hotel,$139,3.8/5,96
09-05-2019,14-05-2019,EVEN Hotel New York- Midtown East,$210,4.5/5,"1,010"
09-05-2019,14-05-2019,LaGuardia Plaza Hotel,$199,4.0/5,"2,037"
09-05-2019,14-05-2019,ibis Styles New York LaGuardia Airport,$169,4.3/5,942
09-05-2019,14-05-2019,Hampton Inn New York - LaGuardia Airport,$164,4.2/5,"1,251"
09-05-2019,14-05-2019,Aloft New York LaGuardia Airport,$215,3.5/5,"2,094"
09-05-2019,14-05-2019,Comfort Inn LaGuardia Airport - 83rd St,$151,3.7/5,"1,150"
09-05-2019,14-05-2019,New York Marriott Downtown,$231,4.4/5,"2,301"
09-05-2019,14-05-2019,Hotel De Point,$159,3.9/5,360
09-05-2019,14-05-2019,The Parc Hotel,$127,3.9/5,900
09-05-2019,14-05-2019,New York LaGuardia Airport Marriott,$273,4.1/5,979
09-05-2019,14-05-2019,Marco LaGuardia Hotel,$153,4.1/5,940
09-05-2019,14-05-2019,John Hotel,$145,4.1/5,588
09-05-2019,14-05-2019,Grandview Hotel New York,$120,4.1/5,296
09-05-2019,14-05-2019,Hyatt Place Flushing/LaGuardia Airport,$269,4.2/5,800
09-05-2019,14-05-2019,The Paper Factory Hotel,$169,4.2/5,"1,525"
09-05-2019,14-05-2019,Ramada by Wyndham Flushing Queens,$150,3.6/5,749
09-05-2019,14-05-2019,Fairfield Inn by Marriott LaGuardia Airport/Flushing,$191,4.1/5,"1,126"
09-05-2019,14-05-2019,Flushing Central Hotel,$129,3.6/5,447
09-05-2019,14-05-2019,SpringHill Suites by Marriott New York LaGuardia Airport,$247,4.5/5,308
09-05-2019,14-05-2019,Fairfield Inn by Marriott New York LaGuardia Airport/Astoria,$201,4.3/5,696
09-05-2019,14-05-2019,Prince Flushing Hotel,$137,3.5/5,361
09-05-2019,14-05-2019,The One Boutique Hotel,$157,3.6/5,320
09-05-2019,14-05-2019,Red Lion Inn & Suites Long Island City,$118,3.8/5,"2,023"
09-05-2019,14-05-2019,Hotel Vetiver,$124,3.7/5,"1,121"
09-05-2019,14-05-2019,Holiday Inn Express Laguardia Airport,$159,3.9/5,878
09-05-2019,14-05-2019,Hotel Nirvana,$123,3.8/5,213
09-05-2019,14-05-2019,The Boro Hotel,$177,4.2/5,728
09-05-2019,14-05-2019,Lic Plaza Hotel,$146,4.3/5,8
09-05-2019,14-05-2019,"The Langham, New York, Fifth Avenue","$1,210",4.7/5,"1,386"
09-05-2019,14-05-2019,Cachet Boutique New York,$179,3.9/5,"1,394"
09-05-2019,14-05-2019,Giorgio Hotel,$39,3.9/5,371
09-05-2019,14-05-2019,Wyndham Garden LaGuardia South,$215,4.2/5,567
09-05-2019,14-05-2019,Holiday Inn - Long Island City - Manhattan View,$175,4.2/5,"1,560"
09-05-2019,14-05-2019,Howard Johnson by Wyndham Long Island City,$161,3.5/5,"1,219"
09-05-2019,14-05-2019,Best Western Plus Plaza Hotel,$146,4.0/5,"2,875"
09-05-2019,14-05-2019,Hilton Garden Inn Long Island City New York,$155,4.4/5,890
09-05-2019,14-05-2019,Z NYC Hotel,$205,4.0/5,"2,200"
09-05-2019,14-05-2019,Home2 Suites by Hilton NY Long Island City/Manhattan View,$219,4.5/5,816
09-05-2019,14-05-2019,Feather Factory,$151,4.1/5,420
09-05-2019,14-05-2019,Hyatt Place Long Island City/New York City,$169,4.5/5,261
