Check-In Date,Check-Out Date,Hotel Name,Price($),Rating,Number of Reviews
17-05-2019,21-05-2019,Ace Hotel New York,"1,133",8.4/10,"1,564"
17-05-2019,21-05-2019,Bowery Grand Hotel,176,5.0/10,"2,191"
17-05-2019,21-05-2019,Hotel Hugo,"1,896",8.1/10,"1,087"
17-05-2019,21-05-2019,Dream Downtown,"1,408",7.7/10,"1,535"
17-05-2019,21-05-2019,New York Marriott East Side,"1,436",7.7/10,222
17-05-2019,21-05-2019,Grand Hyatt New York,"1,176",7.7/10,"4,766"
17-05-2019,21-05-2019,Renaissance New York Hotel 57,"1,296",8.0/10,669
17-05-2019,21-05-2019,Dylan Hotel NYC,"1,040",8.0/10,"1,261"
17-05-2019,21-05-2019,The Gregory,925,7.9/10,"1,618"
17-05-2019,21-05-2019,Fifty Hotel & Suites by Affinia,"1,350",8.2/10,"1,152"
17-05-2019,21-05-2019,Shoreham Hotel,"1,229",7.6/10,"1,519"
17-05-2019,21-05-2019,Canal Loft Hostel & Hotel,216,7.7/10,763
17-05-2019,21-05-2019,"The Standard, High Line New York","1,800",8.3/10,"3,071"
17-05-2019,21-05-2019,The Franklin Hotel,"1,221",7.0/10,768
17-05-2019,21-05-2019,Sister City New York,"1,314",8.9/10,36
17-05-2019,21-05-2019,citizenM New York Times Square,"1,251",9.2/10,"5,251"
17-05-2019,21-05-2019,Freehand New York,"1,002",8.8/10,"1,165"
17-05-2019,21-05-2019,MOXY NYC Times Square,"1,216",8.5/10,"5,831"
17-05-2019,21-05-2019,Executive Hotel Le Soleil New York,"1,186",8.5/10,"2,650"
17-05-2019,21-05-2019,The William,"2,463",8.8/10,601
17-05-2019,21-05-2019,Arthouse Hotel,"2,100",8.3/10,"1,006"
17-05-2019,21-05-2019,"The Renwick Hotel New York City, Curio Collection by Hilton","1,346",8.6/10,538
17-05-2019,21-05-2019,Hotel Beacon,"2,122",8.9/10,"2,565"
17-05-2019,21-05-2019,citizenM New York Bowery,"1,566",9.3/10,"1,012"
17-05-2019,21-05-2019,Hyatt House New York/Chelsea,"1,676",8.8/10,"2,448"
17-05-2019,21-05-2019,Courtyard by Marriott New York Downtown Manhattan/World Trade Center Area,"1,179",8.5/10,"1,969"
17-05-2019,21-05-2019,3 West Club,"1,048",8.4/10,401
17-05-2019,21-05-2019,Hilton Garden Inn New York Manhattan Midtown East,880,8.5/10,955
17-05-2019,21-05-2019,Fairfield Inn & Suites New York Manhattan/Downtown East,868,8.4/10,740
17-05-2019,21-05-2019,Courtyard New York Manhattan/Times Square,"1,386",8.4/10,"1,321"
17-05-2019,21-05-2019,The Marmara Manhattan,"1,501",8.4/10,258
17-05-2019,21-05-2019,"Park South, a Joie de Vivre Hotel","1,276",8.7/10,916
17-05-2019,21-05-2019,The James New York - NoMad,"1,319",8.6/10,594
17-05-2019,21-05-2019,Gild Hall - A Thompson Hotel,"1,118",9.0/10,814
17-05-2019,21-05-2019,The Wall Street Inn,933,8.7/10,557
17-05-2019,21-05-2019,Jazz on the Park Youth Hostel,248,6.5/10,"2,077"
17-05-2019,21-05-2019,Arlo NoMad,"1,518",8.7/10,"3,021"
17-05-2019,21-05-2019,Arlo SoHo,"1,367",8.6/10,"3,684"
17-05-2019,21-05-2019,Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,"1,192",8.6/10,926
17-05-2019,21-05-2019,Courtyard by Marriott Times Square West,"1,056",8.7/10,"2,009"
17-05-2019,21-05-2019,Fitzpatrick Manhattan,"1,132",8.8/10,473
17-05-2019,21-05-2019,Kimpton Ink48 Hotel,"1,326",8.8/10,634
17-05-2019,21-05-2019,Hilton Garden Inn New York/Tribeca,"1,199",8.3/10,652
17-05-2019,21-05-2019,"Martinique New York on Broadway, Curio Collection by Hilton","1,112",8.3/10,"7,934"
17-05-2019,21-05-2019,The Roger,"1,075",8.3/10,"1,058"
17-05-2019,21-05-2019,HGU New York,948,8.5/10,"1,637"
17-05-2019,21-05-2019,Hilton Times Square,"1,596",8.4/10,"1,849"
17-05-2019,21-05-2019,Fitzpatrick Grand Central,958,9.0/10,601
17-05-2019,21-05-2019,Sheraton New York Times Square Hotel,"1,358",7.6/10,"1,901"
17-05-2019,22-05-2019,Hotel Pennsylvania,816,5.6/10,"40,877"
17-05-2019,22-05-2019,Soho Grand Hotel,"2,468",8.5/10,"1,581"
17-05-2019,22-05-2019,Night Hotel Times Square,"1,148",7.5/10,"2,326"
17-05-2019,22-05-2019,Sheraton New York Times Square Hotel,"2,400",7.6/10,"1,901"
17-05-2019,22-05-2019,Millennium Times Square New York,"1,904",7.7/10,"3,575"
17-05-2019,22-05-2019,"The Standard, High Line New York","3,555",8.3/10,"3,071"
17-05-2019,22-05-2019,Hyatt Place New York/Midtown-South,"1,995",8.6/10,"3,664"
17-05-2019,22-05-2019,Cambria Hotel New York - Times Square,"2,015",8.7/10,"3,914"
17-05-2019,22-05-2019,"Park South, a Joie de Vivre Hotel","2,245",8.7/10,916
17-05-2019,22-05-2019,citizenM New York Times Square,"1,750",9.2/10,"5,251"
17-05-2019,22-05-2019,The Watson Hotel,"1,366",7.8/10,"12,378"
17-05-2019,22-05-2019,Crowne Plaza Times Square,"1,426",8.2/10,"7,117"
17-05-2019,22-05-2019,Holiday Inn Express - Times Square,"1,430",7.8/10,"2,185"
17-05-2019,22-05-2019,Westgate New York Grand Central,"1,561",7.6/10,"1,615"
17-05-2019,22-05-2019,Cambria Hotel New York - Chelsea,"1,715",8.8/10,"1,407"
17-05-2019,22-05-2019,Hilton Garden Inn New York Manhattan Midtown East,"1,300",8.5/10,955
17-05-2019,22-05-2019,Holiday Inn Manhattan Financial District,"1,535",8.2/10,"2,458"
17-05-2019,22-05-2019,Homewood Suites Midtown Manhattan Times Square South,"2,160",8.9/10,"1,997"
17-05-2019,22-05-2019,Ace Hotel New York,"1,672",8.4/10,"1,564"
17-05-2019,22-05-2019,DoubleTree by Hilton NYC - Financial District,"1,665",7.9/10,"3,102"
17-05-2019,22-05-2019,Hampton Inn Madison Square Garden,"1,725",8.7/10,"1,213"
17-05-2019,22-05-2019,Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,"1,981",8.6/10,926
17-05-2019,22-05-2019,"The Lexington Hotel, Autograph Collection","2,225",8.1/10,"2,190"
17-05-2019,22-05-2019,"Night Hotel Theater District, Times Square","1,525",8.0/10,599
17-05-2019,22-05-2019,The Allen Hotel,"1,536",8.5/10,986
17-05-2019,22-05-2019,Hilton Times Square,"2,215",8.4/10,"1,849"
17-05-2019,22-05-2019,Days Hotel by Wyndham on Broadway NYC,"1,069",6.6/10,"4,956"
17-05-2019,22-05-2019,"LIFE Hotel, NoMad","1,096",8.1/10,"1,700"
17-05-2019,22-05-2019,Staybridge Suites - Times Square - New York City,"1,365",8.1/10,"3,265"
17-05-2019,22-05-2019,Hilton Garden Inn New York Times Square South,"2,105",8.7/10,"1,992"
17-05-2019,22-05-2019,Hotel 50 Bowery,"2,595",9.1/10,"2,486"
17-05-2019,22-05-2019,DoubleTree by Hilton New York Times Square South,"1,522",7.4/10,"1,297"
17-05-2019,22-05-2019,DoubleTree by Hilton Metropolitan New York City,"1,645",7.7/10,"3,472"
17-05-2019,22-05-2019,Heritage Hotel New York City,"1,244",7.2/10,"3,061"
17-05-2019,22-05-2019,The Gatsby Hotel,"1,242",7.8/10,345
17-05-2019,22-05-2019,Fairfield Inn by Marriott New York Manhattan/Financial District,"1,204",8.3/10,"2,884"
17-05-2019,22-05-2019,Westin New York at Times Square,"2,445",8.0/10,"1,255"
17-05-2019,22-05-2019,Holiday Inn Manhattan 6th Ave - Chelsea,"1,705",7.5/10,"1,594"
17-05-2019,22-05-2019,Hampton Inn Manhattan-Times Square North,"1,597",8.3/10,"1,621"
17-05-2019,22-05-2019,Hotel 32 32,"1,442",8.0/10,990
17-05-2019,22-05-2019,"The New Yorker, A Wyndham Hotel","1,378",7.9/10,"8,334"
17-05-2019,22-05-2019,Best Western Premier Herald Square,"1,350",8.6/10,"1,277"
17-05-2019,22-05-2019,SoHo 54,996,7.9/10,741
17-05-2019,22-05-2019,"The Paul Hotel NYC-Chelsea, an Ascend Hotel Collection Member","1,875",7.9/10,"1,280"
17-05-2019,22-05-2019,Courtyard by Marriott Times Square West,"1,267",8.7/10,"2,009"
17-05-2019,22-05-2019,The Roosevelt Hotel,"1,298",7.1/10,"1,431"
17-05-2019,22-05-2019,MOXY NYC Times Square,"1,815",8.5/10,"5,831"
17-05-2019,22-05-2019,Dream Downtown,"1,916",7.7/10,"1,535"
17-05-2019,22-05-2019,Orchard Street Hotel,"1,198",8.2/10,"1,176"
17-05-2019,22-05-2019,Courtyard by Marriott New York Downtown Manhattan/World Trade Center Area,"1,718",8.5/10,"1,969"
18-05-2019,20-05-2019,Best Western Premier Herald Square,490,8.6/10,"1,275"
18-05-2019,20-05-2019,"The Pierre, A Taj Hotel, New York",903,8.9/10,415
18-05-2019,20-05-2019,AKA Wall Street,620,9.3/10,781
18-05-2019,20-05-2019,Executive Hotel Le Soleil New York,578,8.5/10,"2,648"
18-05-2019,20-05-2019,Orchard Street Hotel,528,8.2/10,"1,177"
18-05-2019,20-05-2019,Cachet Boutique Hotel NYC,671,7.8/10,"1,066"
18-05-2019,20-05-2019,"The New Yorker, A Wyndham Hotel",456,7.9/10,"8,347"
18-05-2019,20-05-2019,Best Western Bowery Hanbee Hotel,453,8.2/10,"1,127"
18-05-2019,20-05-2019,InterContinental New York Times Square,639,8.0/10,"2,989"
18-05-2019,20-05-2019,Novotel New York Times Square,658,8.4/10,"2,999"
18-05-2019,20-05-2019,Hilton Garden Inn New York Manhattan Midtown East,458,8.5/10,955
18-05-2019,20-05-2019,East Village Hotel,508,8.1/10,864
18-05-2019,20-05-2019,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,528,8.4/10,"4,163"
18-05-2019,20-05-2019,The Assemblage John Street,568,9.2/10,286
18-05-2019,20-05-2019,Arlo SoHo,596,8.6/10,"3,682"
18-05-2019,20-05-2019,Four Points by Sheraton New York Downtown,518,8.0/10,"3,344"
18-05-2019,20-05-2019,TownePlace Suites by Marriott New York Manhattan/Times Square,708,8.8/10,121
18-05-2019,20-05-2019,The Roger,472,8.3/10,"1,058"
18-05-2019,20-05-2019,Millennium Hilton New York One UN Plaza,618,8.4/10,"3,970"
18-05-2019,20-05-2019,SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,768,8.5/10,531
18-05-2019,20-05-2019,Pod Times Square,338,8.6/10,"11,589"
18-05-2019,20-05-2019,Holiday Inn Express - Times Square,498,7.8/10,"2,183"
18-05-2019,20-05-2019,The Allen Hotel,614,8.5/10,988
18-05-2019,20-05-2019,Cassa Hotel Times Square,784,7.9/10,"3,801"
18-05-2019,20-05-2019,New York Marriott Marquis,958,8.2/10,"2,253"
18-05-2019,20-05-2019,LUMA Hotel - Times Square,765,9.2/10,"3,286"
18-05-2019,20-05-2019,Room Mate Grace Boutique Hotel,544,8.7/10,"1,941"
18-05-2019,20-05-2019,Hilton Garden Inn Central Park South,698,8.3/10,"3,729"
18-05-2019,20-05-2019,Sheraton New York Times Square Hotel,658,7.6/10,"1,900"
18-05-2019,20-05-2019,Hyatt House New York/Chelsea,768,8.8/10,"2,449"
18-05-2019,20-05-2019,The Kitano Hotel New York,659,8.7/10,854
18-05-2019,20-05-2019,"Park South, a Joie de Vivre Hotel",598,8.7/10,911
18-05-2019,20-05-2019,Four Points by Sheraton Midtown - Times Square,428,8.4/10,"2,956"
18-05-2019,20-05-2019,Lotte New York Palace,720,8.7/10,"1,557"
18-05-2019,20-05-2019,MOXY NYC Times Square,568,8.5/10,"5,849"
18-05-2019,20-05-2019,Grand Hyatt New York,638,7.7/10,"4,772"
18-05-2019,20-05-2019,AKA Times Square,620,8.7/10,784
18-05-2019,20-05-2019,Four Points by Sheraton Manhattan Midtown West,538,8.5/10,"1,227"
18-05-2019,20-05-2019,Four Points by Sheraton Manhattan SoHo Village,588,8.1/10,"1,187"
18-05-2019,20-05-2019,The Time New York,588,8.2/10,"1,980"
18-05-2019,20-05-2019,The NoMad Hotel,950,9.0/10,649
18-05-2019,20-05-2019,Hilton Garden Inn Times Square Central,576,8.3/10,"1,207"
18-05-2019,20-05-2019,The Redbury New York,508,8.1/10,"3,008"
18-05-2019,20-05-2019,Lombardy Hotel,838,8.6/10,"1,053"
18-05-2019,20-05-2019,Wellington Hotel,475,7.8/10,"6,616"
18-05-2019,20-05-2019,"The Beekman, a Thompson Hotel",778,9.2/10,"2,543"
18-05-2019,20-05-2019,Shelburne Hotel & Suites by Affinia,566,8.1/10,584
18-05-2019,20-05-2019,InterContinental New York Barclay Hotel,918,8.7/10,"2,264"
18-05-2019,20-05-2019,Hyatt Union Square New York,598,8.7/10,496
18-05-2019,20-05-2019,Gramercy Park Hotel,787,8.3/10,322
18-05-2019,20-05-2019,The Mark New York,"1,750",9.0/10,259
18-05-2019,20-05-2019,Four Seasons Hotel New York Downtown,"1,112",9.3/10,292
18-05-2019,20-05-2019,World Hotel,118,4.7/10,"2,893"
18-05-2019,20-05-2019,Conrad New York Downtown,958,9.1/10,937
18-05-2019,20-05-2019,Mondrian Park Avenue,585,8.4/10,563
18-05-2019,20-05-2019,Hilton Garden Inn New York/Tribeca,565,8.3/10,651
18-05-2019,20-05-2019,Loews Regency New York Hotel,918,8.8/10,475
18-05-2019,20-05-2019,11 Howard,538,8.3/10,699
18-05-2019,20-05-2019,Freehand New York,588,8.8/10,"1,166"
18-05-2019,20-05-2019,Shoreham Hotel,718,7.6/10,"1,525"
18-05-2019,20-05-2019,Hyatt Centric Times Square New York,"1,128",8.6/10,"4,255"
18-05-2019,20-05-2019,HI NYC Hostel,114,8.4/10,"12,013"
18-05-2019,20-05-2019,Jazz on the Park Youth Hostel,124,6.5/10,"2,082"
18-05-2019,20-05-2019,Holiday Inn Manhattan 6th Ave - Chelsea,498,7.5/10,"1,595"
18-05-2019,20-05-2019,Belnord Hotel,495,8.0/10,"3,904"
18-05-2019,20-05-2019,Casablanca Hotel by Library Hotel Collection,574,9.4/10,519
18-05-2019,20-05-2019,"NYC Charmer, Central Park/Lincoln Center",748,8.9/10,20
18-05-2019,20-05-2019,Row NYC at Times Square,488,7.2/10,"11,145"
18-05-2019,20-05-2019,Beautiful Downtown Apartments NYC,570,6.0/10,5
18-05-2019,20-05-2019,"The Ritz-Carlton New York, Central Park","2,340",8.8/10,124
18-05-2019,20-05-2019,W New York - Union Square,758,8.4/10,179
18-05-2019,20-05-2019,138 Bowery,610,7.4/10,27
18-05-2019,20-05-2019,Merrion Row Hotel and Public House,640,9.3/10,145
18-05-2019,20-05-2019,The Maxwell New York City,498,7.9/10,"1,188"
18-05-2019,20-05-2019,Manhattan Broadway Hotel,418,6.6/10,"1,132"
18-05-2019,20-05-2019,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,878,8.5/10,870
18-05-2019,20-05-2019,Sister City New York,568,8.9/10,40
18-05-2019,20-05-2019,SoHo Garden Hotel,711,7.8/10,"1,872"
18-05-2019,20-05-2019,Millennium Premier New York Times Square,785,8.2/10,726
18-05-2019,20-05-2019,Wyndham Midtown 45,608,8.0/10,142
18-05-2019,20-05-2019,Crosby Street Hotel,"2,500",9.4/10,196
18-05-2019,20-05-2019,Hotel Metro,468,8.4/10,756
18-05-2019,20-05-2019,Hotel Mela Times Square,438,7.9/10,"1,216"
18-05-2019,20-05-2019,Prime Location Times Square 2 Bedrooms,660,7.1/10,15
18-05-2019,20-05-2019,Fifty Hotel & Suites by Affinia,634,8.2/10,"1,153"
18-05-2019,20-05-2019,The Marmara Manhattan,"1,022",8.4/10,258
18-05-2019,20-05-2019,Arthouse Hotel,990,8.3/10,"1,002"
18-05-2019,20-05-2019,Edge Hotel Washington Heights,618,8.6/10,341
18-05-2019,20-05-2019,Baccarat Hotel and Residences New York,"1,592",9.3/10,280
18-05-2019,20-05-2019,YOTEL New York Times Square,498,8.2/10,"4,511"
18-05-2019,20-05-2019,Park Lane Hotel - A Central Park Hotel,660,7.6/10,"5,439"
18-05-2019,20-05-2019,The Wagner Hotel,826,8.9/10,618
18-05-2019,20-05-2019,The Ludlow Hotel,755,9.1/10,"1,577"
18-05-2019,20-05-2019,Hotel Wolcott,560,8.0/10,"1,353"
18-05-2019,22-05-2019,Room Mate Grace Boutique Hotel,"1,405",8.7/10,"1,941"
18-05-2019,22-05-2019,11 Howard,"1,616",8.3/10,699
18-05-2019,22-05-2019,Hilton Garden Inn Times Square Central,"1,400",8.3/10,"1,207"
18-05-2019,22-05-2019,Residence Inn by Marriott New York Manhattan/ Midtown Eastside,"2,156",8.9/10,583
18-05-2019,22-05-2019,Four Points by Sheraton Manhattan SoHo Village,"2,615",8.1/10,"1,187"
18-05-2019,22-05-2019,Shelburne Hotel & Suites by Affinia,"1,791",8.1/10,584
18-05-2019,22-05-2019,Holiday Inn Express New York City Chelsea,"1,378",8.2/10,"2,277"
18-05-2019,22-05-2019,Hilton Garden Inn Central Park South,"1,560",8.3/10,"3,729"
18-05-2019,22-05-2019,Wellington Hotel,"1,191",7.8/10,"6,616"
18-05-2019,22-05-2019,Hilton Garden Inn New York Manhattan Midtown East,"1,144",8.5/10,955
18-05-2019,22-05-2019,Freehand New York,"1,796",8.8/10,"1,166"
18-05-2019,22-05-2019,Times Square EDITION,"2,052",9.4/10,16
18-05-2019,22-05-2019,World Hotel,230,4.7/10,"2,893"
18-05-2019,22-05-2019,HI NYC Hostel,197,8.4/10,"12,013"
18-05-2019,22-05-2019,The Mark New York,"5,660",9.0/10,259
18-05-2019,22-05-2019,Jazz on the Park Youth Hostel,244,6.5/10,"2,082"
18-05-2019,22-05-2019,Belnord Hotel,"1,100",8.0/10,"3,904"
18-05-2019,22-05-2019,"NYC Charmer, Central Park/Lincoln Center","1,496",8.9/10,20
18-05-2019,22-05-2019,Beautiful Downtown Apartments NYC,"1,140",6.0/10,5
18-05-2019,22-05-2019,The Maxwell New York City,"1,696",7.9/10,"1,188"
18-05-2019,22-05-2019,Sister City New York,"1,484",8.9/10,40
18-05-2019,22-05-2019,Millennium Premier New York Times Square,"1,673",8.2/10,726
18-05-2019,22-05-2019,Hotel Metro,"1,156",8.4/10,756
18-05-2019,22-05-2019,Fifty Hotel & Suites by Affinia,"1,656",8.2/10,"1,153"
18-05-2019,22-05-2019,The James New York - NoMad,"1,687",8.6/10,594
18-05-2019,22-05-2019,Row NYC at Times Square,"1,143",7.2/10,"11,145"
18-05-2019,22-05-2019,Arthouse Hotel,"2,110",8.3/10,"1,002"
18-05-2019,22-05-2019,West 30th Street Guest House,600,6.4/10,14
18-05-2019,22-05-2019,Edge Hotel Washington Heights,"1,386",8.6/10,341
18-05-2019,22-05-2019,Baccarat Hotel and Residences New York,"7,085",9.3/10,280
18-05-2019,22-05-2019,YOTEL New York Times Square,"1,195",8.2/10,"4,511"
18-05-2019,22-05-2019,The Benjamin,"2,616",8.2/10,614
18-05-2019,22-05-2019,The Surrey,"2,327",8.5/10,215
18-05-2019,22-05-2019,Paramount Hotel Times Square,"1,130",6.8/10,"4,555"
18-05-2019,22-05-2019,Park Lane Hotel - A Central Park Hotel,"1,575",7.6/10,"5,439"
18-05-2019,22-05-2019,The James New York - SoHo,"2,253",8.1/10,383
18-05-2019,22-05-2019,Fitzpatrick Manhattan,"1,902",8.8/10,472
18-05-2019,22-05-2019,AFFORDABLE LUXURY...Exclusive Living @ Its Best!,614,7.4/10,18
18-05-2019,22-05-2019,Jenny's Apartments - Upper East Side,"2,116",8.7/10,62
18-05-2019,22-05-2019,Royalton Park Avenue,"1,590",8.5/10,986
18-05-2019,22-05-2019,Hotel Mela Times Square,"1,406",7.9/10,"1,216"
18-05-2019,22-05-2019,Gardens Suites Hotel by Affinia,"1,825",8.5/10,418
18-05-2019,22-05-2019,The Wagner Hotel,"1,882",8.9/10,618
18-05-2019,22-05-2019,Stewart Hotel,"1,247",7.7/10,"3,927"
18-05-2019,22-05-2019,Hotel 48LEX New York,"1,663",8.4/10,897
18-05-2019,22-05-2019,The Knickerbocker,"1,790",8.9/10,"1,660"
18-05-2019,23-05-2019,The Knickerbocker,"2,250",8.9/10,"1,660"
18-05-2019,23-05-2019,Midtown Two Bedroom Apartment - Central Park,"2,545",6.5/10,22
18-05-2019,23-05-2019,Cozy Two Bed Apt in Murray Hill,"1,600",6.9/10,6
18-05-2019,23-05-2019,The Plaza,"5,300",8.5/10,518
18-05-2019,23-05-2019,Best Location 28th St & Park Avenue,"1,625",5.3/10,8
18-05-2019,23-05-2019,Mandarin Oriental New York,"5,725",8.7/10,200
18-05-2019,23-05-2019,NoMo SoHo,"2,259",8.2/10,"1,794"
18-05-2019,23-05-2019,San Carlos Hotel New York,"2,569",8.9/10,760
18-05-2019,23-05-2019,36th Street Midtown East Luxury Duplex Apartment,"2,795",7.2/10,5
18-05-2019,23-05-2019,The William,"3,394",8.8/10,602
18-05-2019,23-05-2019,The Beekman Tower,"1,415",8.2/10,80
18-05-2019,23-05-2019,The International Cozy Inn,850,7.3/10,84
18-05-2019,23-05-2019,Madison Avenue Luxury Two Bedroom Apartments Next to Times Square,"2,745",7.0/10,28
19-05-2019,20-05-2019,Hotel Wales,259,8.1/10,963
19-05-2019,20-05-2019,Courtyard by Marriott New York Manhattan/Chelsea,259,8.6/10,916
19-05-2019,20-05-2019,The Dominick Hotel,375,8.6/10,"1,260"
19-05-2019,20-05-2019,Hotel Lucerne,302,8.5/10,"2,153"
19-05-2019,20-05-2019,"Night Hotel Theater District, Times Square",159,8.0/10,604
19-05-2019,20-05-2019,Concorde Hotel New York,295,9.0/10,946
19-05-2019,20-05-2019,Courtyard by Marriott New York Manhattan/Central Park,159,8.2/10,"5,971"
19-05-2019,20-05-2019,Broadway Plaza Hotel,149,8.5/10,638
19-05-2019,20-05-2019,1 Hotel Central Park,399,8.9/10,"1,265"
19-05-2019,20-05-2019,Staybridge Suites - Times Square - New York City,145,8.1/10,"3,270"
19-05-2019,20-05-2019,Hotel Henri,299,8.3/10,10
19-05-2019,20-05-2019,"Club Quarters Hotel, Opposite Rockefeller Center",159,8.1/10,"2,040"
19-05-2019,20-05-2019,The Manhattan Club,159,8.5/10,"1,025"
19-05-2019,20-05-2019,AC Hotel by Marriott New York Downtown,224,8.9/10,325
19-05-2019,20-05-2019,The Gallivant Times Square,278,7.3/10,"5,860"
19-05-2019,20-05-2019,Arlo NoMad,220,8.7/10,"3,019"
19-05-2019,20-05-2019,Holiday Inn Express - Times Square South,179,8.3/10,"2,361"
19-05-2019,20-05-2019,City Club Hotel,149,8.3/10,"1,102"
19-05-2019,20-05-2019,The Marcel at Gramercy,179,8.3/10,"2,178"
19-05-2019,20-05-2019,Holiday Inn Manhattan Financial District,159,8.2/10,"2,462"
19-05-2019,20-05-2019,Moxy NYC Chelsea,179,8.7/10,127
19-05-2019,20-05-2019,"The Paul Hotel NYC-Chelsea, an Ascend Hotel Collection Member",199,7.9/10,"1,263"
19-05-2019,20-05-2019,"LIFE Hotel, NoMad",169,8.1/10,"1,701"
19-05-2019,20-05-2019,Aliz Hotel Times Square,173,8.5/10,"1,421"
19-05-2019,20-05-2019,Club Quarters Hotel World Trade Center,179,8.6/10,"1,278"
19-05-2019,20-05-2019,The Hotel at Times Square,139,7.9/10,"7,849"
19-05-2019,20-05-2019,"Club Quarters Hotel, Grand Central",149,8.8/10,"1,347"
19-05-2019,20-05-2019,MOXY NYC Times Square,179,8.5/10,"5,855"
19-05-2019,20-05-2019,Hotel Mimosa,173,8.5/10,955
19-05-2019,20-05-2019,Westin New York at Times Square,239,8.0/10,"1,251"
19-05-2019,20-05-2019,Pod 39,149,8.2/10,"7,009"
19-05-2019,20-05-2019,The Watson Hotel,161,7.8/10,"12,371"
19-05-2019,20-05-2019,Hotel 50 Bowery,209,9.1/10,"2,493"
19-05-2019,20-05-2019,Hilton Garden Inn New York Manhattan Midtown East,149,8.5/10,956
19-05-2019,20-05-2019,DoubleTree by Hilton Metropolitan New York City,159,7.7/10,"3,468"
19-05-2019,20-05-2019,Gansevoort Meatpacking,203,8.3/10,"1,659"
19-05-2019,20-05-2019,Residence Inn by Marriott New York Manhattan/Times Square,179,8.3/10,"3,896"
19-05-2019,20-05-2019,Roger Smith Hotel,161,8.4/10,544
19-05-2019,20-05-2019,The Mercer,650,9.0/10,240
19-05-2019,20-05-2019,Crowne Plaza Times Square,185,8.2/10,"7,113"
19-05-2019,20-05-2019,Trump International New York,478,8.9/10,909
19-05-2019,20-05-2019,"The Pierre, A Taj Hotel, New York",466,8.9/10,414
19-05-2019,20-05-2019,Bentley Hotel,179,7.9/10,"1,863"
19-05-2019,20-05-2019,Times Square EDITION,297,9.4/10,16
19-05-2019,20-05-2019,Aloft Manhattan Downtown - Financial District,139,8.4/10,"1,213"
19-05-2019,20-05-2019,The Kimpton Muse Hotel,209,8.8/10,710
19-05-2019,20-05-2019,Kimpton Ink48 Hotel,175,8.8/10,630
19-05-2019,20-05-2019,"Hotel Shocard, New York",199,8.3/10,"1,681"
19-05-2019,20-05-2019,Conrad New York Downtown,559,9.1/10,938
19-05-2019,20-05-2019,Best Western Premier Herald Square,190,8.6/10,"1,276"
